table,id,oldUrl,newUrl,timestamp
cars,29,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419832/alfa-motors/cars/bltcxqtpvzzgkdpnacxu.jpg","https://media.alfamotorworld.com/uploads/1763023837_bltcxqtpvzzgkdpnacxu.jpg",2025-11-13T08:50:37.665Z
cars,29,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419833/alfa-motors/cars/zkhziw2dnnvm3txyu6cm.jpg","https://media.alfamotorworld.com/uploads/1763023839_zkhziw2dnnvm3txyu6cm.jpg",2025-11-13T08:50:39.968Z
cars,30,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419834/alfa-motors/cars/hkgilwjeuqwd2r6iozyd.jpg","https://media.alfamotorworld.com/uploads/1763023844_hkgilwjeuqwd2r6iozyd.jpg",2025-11-13T08:50:44.204Z
cars,30,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419836/alfa-motors/cars/npquhqsp7kwoc8fkfm39.jpg","https://media.alfamotorworld.com/uploads/1763023845_npquhqsp7kwoc8fkfm39.jpg",2025-11-13T08:50:45.289Z
cars,30,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419837/alfa-motors/cars/fmojavyfelcdajnwpra1.jpg","https://media.alfamotorworld.com/uploads/1763023846_fmojavyfelcdajnwpra1.jpg",2025-11-13T08:50:46.270Z
cars,30,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419838/alfa-motors/cars/bzvcjdzmxkushoya5q0j.jpg","https://media.alfamotorworld.com/uploads/1763023847_bzvcjdzmxkushoya5q0j.jpg",2025-11-13T08:50:47.275Z
cars,30,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419839/alfa-motors/cars/xva3elaxaxlcnhxfvpmz.jpg","https://media.alfamotorworld.com/uploads/1763023848_xva3elaxaxlcnhxfvpmz.jpg",2025-11-13T08:50:48.416Z
cars,30,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419840/alfa-motors/cars/vsrbuk50agbeaelp5men.jpg","https://media.alfamotorworld.com/uploads/1763023849_vsrbuk50agbeaelp5men.jpg",2025-11-13T08:50:49.696Z
cars,30,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419841/alfa-motors/cars/rkuasbj07h94nfempcos.jpg","https://media.alfamotorworld.com/uploads/1763023850_rkuasbj07h94nfempcos.jpg",2025-11-13T08:50:50.932Z
cars,30,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419843/alfa-motors/cars/jpofbkcs8rcfyhkctmd4.jpg","https://media.alfamotorworld.com/uploads/1763023852_jpofbkcs8rcfyhkctmd4.jpg",2025-11-13T08:50:52.365Z
cars,30,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419844/alfa-motors/cars/gqmuneytlzsr6yn9awrj.jpg","https://media.alfamotorworld.com/uploads/1763023853_gqmuneytlzsr6yn9awrj.jpg",2025-11-13T08:50:53.676Z
cars,30,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419846/alfa-motors/cars/rszbz02jlxk5u64p8hjp.jpg","https://media.alfamotorworld.com/uploads/1763023854_rszbz02jlxk5u64p8hjp.jpg",2025-11-13T08:50:55.012Z
cars,30,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419847/alfa-motors/cars/uvxxvfradeot8rnyhtwy.jpg","https://media.alfamotorworld.com/uploads/1763023856_uvxxvfradeot8rnyhtwy.jpg",2025-11-13T08:50:56.363Z
cars,31,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419850/alfa-motors/cars/vl50aljpypraoe6l1z8e.jpg","https://media.alfamotorworld.com/uploads/1763023860_vl50aljpypraoe6l1z8e.jpg",2025-11-13T08:51:00.393Z
cars,31,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419851/alfa-motors/cars/wxsxybfpj7sdgnwo4ymt.jpg","https://media.alfamotorworld.com/uploads/1763023861_wxsxybfpj7sdgnwo4ymt.jpg",2025-11-13T08:51:01.661Z
cars,31,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419853/alfa-motors/cars/ee4plvamfzauhh44bob3.jpg","https://media.alfamotorworld.com/uploads/1763023862_ee4plvamfzauhh44bob3.jpg",2025-11-13T08:51:02.853Z
cars,31,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419854/alfa-motors/cars/tqdb4dj7eyfxubknvviv.jpg","https://media.alfamotorworld.com/uploads/1763023863_tqdb4dj7eyfxubknvviv.jpg",2025-11-13T08:51:04.012Z
cars,31,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419856/alfa-motors/cars/g10nzsojuvnitawetrnz.jpg","https://media.alfamotorworld.com/uploads/1763023864_g10nzsojuvnitawetrnz.jpg",2025-11-13T08:51:05.059Z
cars,31,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419857/alfa-motors/cars/srugbvmg14pgq0vuynaz.jpg","https://media.alfamotorworld.com/uploads/1763023865_srugbvmg14pgq0vuynaz.jpg",2025-11-13T08:51:06.147Z
cars,31,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419858/alfa-motors/cars/nuw01jypaconiavmzzju.jpg","https://media.alfamotorworld.com/uploads/1763023867_nuw01jypaconiavmzzju.jpg",2025-11-13T08:51:07.720Z
cars,31,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419859/alfa-motors/cars/ncryfrnxhdkwoks5fobl.jpg","https://media.alfamotorworld.com/uploads/1763023868_ncryfrnxhdkwoks5fobl.jpg",2025-11-13T08:51:08.875Z
cars,31,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419861/alfa-motors/cars/eewjkllwx0xmvh4oynjw.jpg","https://media.alfamotorworld.com/uploads/1763023870_eewjkllwx0xmvh4oynjw.jpg",2025-11-13T08:51:10.182Z
cars,31,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419863/alfa-motors/cars/yo1foo3ruui3f4bzbcth.jpg","https://media.alfamotorworld.com/uploads/1763023871_yo1foo3ruui3f4bzbcth.jpg",2025-11-13T08:51:11.439Z
cars,31,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419864/alfa-motors/cars/qlhti9h1kunphghzwx4a.jpg","https://media.alfamotorworld.com/uploads/1763023872_qlhti9h1kunphghzwx4a.jpg",2025-11-13T08:51:12.698Z
cars,32,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419867/alfa-motors/cars/qrbbfxhbx6mqxoidsrnk.jpg","https://media.alfamotorworld.com/uploads/1763023876_qrbbfxhbx6mqxoidsrnk.jpg",2025-11-13T08:51:16.780Z
cars,32,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419870/alfa-motors/cars/ird7xido6mj1ehs4djud.jpg","https://media.alfamotorworld.com/uploads/1763023878_ird7xido6mj1ehs4djud.jpg",2025-11-13T08:51:18.703Z
cars,32,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419871/alfa-motors/cars/rj6joxf16yrd8brvnxvs.jpg","https://media.alfamotorworld.com/uploads/1763023879_rj6joxf16yrd8brvnxvs.jpg",2025-11-13T08:51:19.859Z
cars,32,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419872/alfa-motors/cars/scdezzvgsqqjwuthq7qq.jpg","https://media.alfamotorworld.com/uploads/1763023881_scdezzvgsqqjwuthq7qq.jpg",2025-11-13T08:51:21.842Z
cars,32,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419874/alfa-motors/cars/adp01rw8uvzfez8c7nni.jpg","https://media.alfamotorworld.com/uploads/1763023883_adp01rw8uvzfez8c7nni.jpg",2025-11-13T08:51:23.306Z
cars,32,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419875/alfa-motors/cars/naf4lbvsbgvtuskytn2q.jpg","https://media.alfamotorworld.com/uploads/1763023884_naf4lbvsbgvtuskytn2q.jpg",2025-11-13T08:51:24.675Z
cars,32,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419876/alfa-motors/cars/beribyqxsaojgspaoy7d.jpg","https://media.alfamotorworld.com/uploads/1763023886_beribyqxsaojgspaoy7d.jpg",2025-11-13T08:51:26.236Z
cars,32,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419878/alfa-motors/cars/zcthlcqw46c4iufngydy.jpg","https://media.alfamotorworld.com/uploads/1763023887_zcthlcqw46c4iufngydy.jpg",2025-11-13T08:51:27.396Z
cars,32,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419879/alfa-motors/cars/ejhbwskw9zazqaqf7gg1.jpg","https://media.alfamotorworld.com/uploads/1763023888_ejhbwskw9zazqaqf7gg1.jpg",2025-11-13T08:51:28.595Z
cars,32,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419880/alfa-motors/cars/angtohbx0q3qtlkq4whz.jpg","https://media.alfamotorworld.com/uploads/1763023890_angtohbx0q3qtlkq4whz.jpg",2025-11-13T08:51:30.200Z
cars,32,"https://res.cloudinary.com/djfqzcbib/image/upload/v1761419882/alfa-motors/cars/irdw3mzwvbux3jryd0ee.jpg","https://media.alfamotorworld.com/uploads/1763023891_irdw3mzwvbux3jryd0ee.jpg",2025-11-13T08:51:31.668Z
